id,sku,kinds,stime,num,unit_price,total_price,longitude,latitude
2024101100000034,10502,E,2024-10-11,1,297.31,297.31,100.0,25.0
2024101101000035,10601,A,2024-10-11,1,207.02,207.02,120.0,25.0
2024101101000035,10517,A,2024-10-11,1,173.45,173.45,115.0,35.0
2024101100000036,10564,D,2024-10-11,1,79.06,79.06,125.0,35.0
2024101100000036,10543,D,2024-10-11,1,126.45,126.45,80.0,15.0
2024101100000036,10599,D,2024-10-11,2,124.34,248.68,105.0,15.0
2024101100000037,10519,B,2024-10-11,3,150.41,451.23,80.0,30.0
2024101100000037,10552,B,2024-10-11,2,98.22,196.44,90.0,45.0
2024101100000038,10570,A,2024-10-11,1,96.8,96.8,100.0,10.0
2024101100000038,10523,A,2024-10-11,3,127.14,381.42,115.0,35.0
2024101100000038,10548,A,2024-10-11,1,151.72,151.72,85.0,40.0
2024101100000038,10532,A,2024-10-11,2,161.63,323.26,80.0,35.0
2024101100000038,10583,A,2024-10-11,2,137.67,275.34,105.0,15.0
2024101100000039,10579,A,2024-10-11,1,139.95,139.95,110.0,25.0
2024101100000040,10533,F,2024-10-11,1,169.76,169.76,110.0,35.0
2024101100000040,10516,F,2024-10-11,2,123.4,246.8,110.0,20.0
2024101100000040,10524,F,2024-10-11,1,120.11,120.11,100.0,40.0
2024101100000040,10552,F,2024-10-11,1,132.6,132.6,75.0,35.0
2024101100000040,10581,F,2024-10-11,1,128.99,128.99,100.0,45.0
2024101100000040,10548,F,2024-10-11,1,195.07,195.07,110.0,15.0
2024101100000041,10531,F,2024-10-11,2,109.02,218.04,115.0,35.0
2024101100000041,10586,F,2024-10-11,2,133.52,267.04,120.0,50.0
2024101101000042,10561,A,2024-10-11,1,146.67,146.67,80.0,30.0
2024101101000042,10541,A,2024-10-11,1,110.31,110.31,120.0,15.0
2024101100000043,10604,F,2024-10-11,1,163.01,163.01,115.0,35.0
2024101100000043,10530,F,2024-10-11,1,149.2,149.2,115.0,45.0
2024101200000000,10508,C,2024-10-12,1,154.85,154.85,80.0,15.0
2024101201000001,10533,D,2024-10-12,1,212.2,212.2,120.0,45.0
2024101201000001,10510,D,2024-10-12,1,120.46,120.46,125.0,45.0
2024101200000002,10591,F,2024-10-12,1,161.41,161.41,110.0,35.0
2024101200000002,10501,F,2024-10-12,1,177.57,177.57,120.0,25.0
2024101200000002,10520,F,2024-10-12,3,176.11,528.33,115.0,25.0
2024101200000003,10503,D,2024-10-12,1,126.5,126.5,105.0,40.0
2024101200000003,10601,D,2024-10-12,1,141.44,141.44,105.0,30.0
2024101200000004,10586,A,2024-10-12,3,166.26,498.78,85.0,35.0
2024101200000005,10598,C,2024-10-12,1,103.64,103.64,110.0,10.0
2024101200000005,10530,C,2024-10-12,1,170.52,170.52,100.0,15.0
2024101200000006,10558,A,2024-10-12,1,108.15,108.15,85.0,15.0
2024101200000006,10505,A,2024-10-12,1,207.25,207.25,80.0,20.0
2024101200000007,10560,B,2024-10-12,1,112.69,112.69,125.0,30.0
2024101200000007,10553,B,2024-10-12,1,117.76,117.76,100.0,45.0
2024101200000007,10585,B,2024-10-12,1,134.2,134.2,85.0,50.0
2024101201000008,10595,D,2024-10-12,2,282.63,565.26,80.0,30.0
2024101201000008,10560,D,2024-10-12,1,123.47,123.47,100.0,45.0
2024101201000008,10585,D,2024-10-12,1,104.38,104.38,90.0,45.0
2024101201000009,10563,C,2024-10-12,1,140.27,140.27,95.0,40.0
2024101201000009,10519,C,2024-10-12,1,193.38,193.38,105.0,45.0
2024101200000010,10583,E,2024-10-12,1,152.97,152.97,95.0,40.0
2024101200000010,10532,E,2024-10-12,1,145.19,145.19,95.0,10.0
2024101200000011,10598,F,2024-10-12,1,122.82,122.82,120.0,50.0
2024101200000011,10563,F,2024-10-12,1,220.1,220.1,120.0,20.0
2024101200000011,10514,F,2024-10-12,1,160.3,160.3,80.0,30.0
2024101201000012,10530,B,2024-10-12,1,102.72,102.72,105.0,40.0
2024101201000012,10602,B,2024-10-12,1,208.04,208.04,115.0,25.0
2024101200000013,10512,B,2024-10-12,3,107.31,321.93,105.0,45.0
2024101201000014,10523,B,2024-10-12,3,171.88,515.64,100.0,35.0
2024101201000014,10579,B,2024-10-12,2,155.83,311.66,100.0,50.0
2024101200000015,10504,C,2024-10-12,1,159.02,159.02,115.0,35.0
2024101200000016,10548,B,2024-10-12,1,144.36,144.36,125.0,40.0
2024101200000016,10517,B,2024-10-12,1,178.62,178.62,100.0,45.0
2024101200000016,10550,B,2024-10-12,1,145.8,145.8,80.0,20.0
2024101200000017,10573,B,2024-10-12,1,181.34,181.34,110.0,45.0
2024101200000018,10512,C,2024-10-12,1,110.62,110.62,120.0,45.0
2024101200000018,10588,C,2024-10-12,2,115.42,230.84,125.0,40.0
2024101200000018,10527,C,2024-10-12,2,207.82,415.64,115.0,35.0
2024101201000019,10505,A,2024-10-12,1,98.35,98.35,115.0,20.0
2024101200000020,10524,A,2024-10-12,2,137.26,274.52,100.0,45.0
2024101200000021,10562,D,2024-10-12,1,144.0,144.0,90.0,20.0
2024101200000021,10591,D,2024-10-12,2,101.01,202.02,100.0,40.0
2024101200000021,10504,D,2024-10-12,2,159.02,318.04,100.0,40.0
2024101200000021,10587,D,2024-10-12,1,158.1,158.1,100.0,45.0
2024101200000021,10515,D,2024-10-12,1,166.27,166.27,110.0,15.0
2024101200000022,10581,D,2024-10-12,1,161.24,161.24,75.0,25.0
2024101200000023,10557,C,2024-10-12,1,245.88,245.88,115.0,10.0
2024101200000023,10530,C,2024-10-12,1,117.26,117.26,80.0,40.0
2024101200000024,10590,C,2024-10-12,1,122.21,122.21,110.0,45.0
2024101200000024,10509,C,2024-10-12,1,139.08,139.08,80.0,40.0
2024101200000025,10553,E,2024-10-12,2,91.59,183.18,75.0,10.0
2024101200000026,10518,E,2024-10-12,3,110.19,330.57,115.0,20.0
2024101200000026,10537,E,2024-10-12,1,102.82,102.82,100.0,25.0
2024101200000026,10517,E,2024-10-12,1,173.45,173.45,125.0,10.0
2024101200000027,10513,D,2024-10-12,2,190.4,380.8,110.0,40.0
2024101200000027,10584,D,2024-10-12,3,283.94,851.82,90.0,10.0
2024101200000027,10569,D,2024-10-12,1,172.5,172.5,100.0,15.0
2024101201000028,10530,E,2024-10-12,2,102.72,205.44,85.0,25.0
2024101201000028,10507,E,2024-10-12,1,91.78,91.78,100.0,30.0
2024101201000028,10581,E,2024-10-12,1,133.66,133.66,120.0,25.0
2024101201000028,10604,E,2024-10-12,1,144.9,144.9,80.0,35.0
2024101201000028,10589,E,2024-10-12,1,128.52,128.52,100.0,50.0
2024101201000028,10585,E,2024-10-12,1,109.94,109.94,130.0,45.0
2024101200000029,10560,B,2024-10-12,1,175.29,175.29,95.0,20.0
2024101200000029,10503,B,2024-10-12,1,158.98,158.98,110.0,35.0
2024101201000030,10591,F,2024-10-12,1,148.9,148.9,115.0,45.0
2024101201000030,10573,F,2024-10-12,2,238.48,476.96,105.0,45.0
2024101200000031,10507,C,2024-10-12,1,145.64,145.64,100.0,30.0
2024101200000031,10591,C,2024-10-12,1,169.88,169.88,80.0,15.0
2024101200000031,10549,C,2024-10-12,2,194.73,389.46,115.0,15.0
2024101201000032,10571,F,2024-10-12,2,169.29,338.58,90.0,50.0
2024101201000032,10559,F,2024-10-12,2,154.68,309.36,95.0,45.0
2024101200000033,10534,E,2024-10-12,1,172.92,172.92,90.0,30.0
2024101200000033,10582,E,2024-10-12,1,206.01,206.01,95.0,15.0
2024101200000033,10511,E,2024-10-12,2,211.95,423.9,100.0,30.0
2024101200000033,10507,E,2024-10-12,3,104.36,313.08,105.0,40.0
2024101200000033,10582,E,2024-10-12,1,249.54,249.54,95.0,15.0
2024101200000033,10563,E,2024-10-12,1,244.56,244.56,85.0,50.0
2024101201000034,10600,C,2024-10-12,1,172.63,172.63,110.0,25.0
2024101200000035,10546,D,2024-10-12,1,116.68,116.68,125.0,20.0
2024101200000035,10550,D,2024-10-12,2,125.06,250.12,80.0,40.0
2024101200000036,10601,C,2024-10-12,2,207.02,414.04,115.0,45.0
2024101200000036,10576,C,2024-10-12,1,234.17,234.17,95.0,10.0
2024101200000037,10598,E,2024-10-12,1,103.64,103.64,105.0,10.0
2024101200000037,10577,E,2024-10-12,1,215.17,215.17,120.0,25.0
2024101200000038,10507,B,2024-10-12,1,101.95,101.95,95.0,45.0
2024101200000038,10540,B,2024-10-12,2,182.4,364.8,125.0,40.0
2024101201000039,10579,B,2024-10-12,1,194.79,194.79,115.0,25.0
2024101201000039,10540,B,2024-10-12,1,161.58,161.58,85.0,30.0
2024101200000040,10513,A,2024-10-12,1,238.0,238.0,80.0,40.0
2024101200000041,10503,F,2024-10-12,1,111.29,111.29,130.0,45.0
2024101200000041,10588,F,2024-10-12,1,175.02,175.02,80.0,10.0
2024101200000041,10542,F,2024-10-12,1,117.66,117.66,105.0,40.0
2024101201000042,10543,E,2024-10-12,1,161.28,161.28,80.0,45.0
2024101200000043,10502,E,2024-10-12,1,297.31,297.31,85.0,30.0
2024101200000044,10581,B,2024-10-12,1,150.37,150.37,75.0,40.0
2024101200000044,10570,B,2024-10-12,1,147.02,147.02,125.0,15.0
2024101200000045,10565,C,2024-10-12,1,107.04,107.04,100.0,30.0
2024101200000045,10559,C,2024-10-12,1,174.01,174.01,105.0,30.0
2024101200000045,10582,C,2024-10-12,3,249.54,748.62,115.0,50.0
2024101200000045,10517,C,2024-10-12,1,110.87,110.87,115.0,35.0
2024101200000045,10522,C,2024-10-12,1,100.79,100.79,125.0,50.0
2024101200000045,10549,C,2024-10-12,1,174.69,174.69,95.0,25.0
2024101201000046,10572,E,2024-10-12,1,168.59,168.59,120.0,40.0
2024101201000046,10600,E,2024-10-12,1,116.0,116.0,110.0,45.0
2024101201000046,10511,E,2024-10-12,3,188.38,565.14,85.0,15.0
2024101200000047,10564,E,2024-10-12,1,176.87,176.87,95.0,50.0
2024101200000048,10591,C,2024-10-12,1,151.01,151.01,90.0,45.0
2024101200000048,10597,C,2024-10-12,1,296.63,296.63,105.0,45.0
2024101200000048,10562,C,2024-10-12,1,115.08,115.08,80.0,50.0
2024101200000048,10529,C,2024-10-12,1,236.12,236.12,110.0,35.0
2024101200000048,10536,C,2024-10-12,1,194.82,194.82,110.0,40.0
2024101200000048,10566,C,2024-10-12,1,94.26,94.26,105.0,10.0
2024101201000049,10589,E,2024-10-12,1,202.44,202.44,90.0,10.0
2024101201000049,10591,E,2024-10-12,1,188.76,188.76,125.0,45.0
2024101301000000,10606,A,2024-10-13,2,171.88,343.76,80.0,35.0
2024101301000000,10559,A,2024-10-13,1,155.79,155.79,100.0,35.0
2024101300000001,10568,B,2024-10-13,1,84.85,84.85,115.0,30.0
2024101300000001,10521,B,2024-10-13,1,140.22,140.22,105.0,45.0
2024101300000002,10545,F,2024-10-13,1,189.72,189.72,80.0,15.0
2024101301000003,10527,C,2024-10-13,1,184.63,184.63,90.0,45.0
2024101301000003,10542,C,2024-10-13,1,153.0,153.0,120.0,15.0
2024101300000004,10588,B,2024-10-13,1,194.47,194.47,80.0,30.0
2024101300000004,10553,B,2024-10-13,1,89.38,89.38,85.0,35.0
2024101300000004,10572,B,2024-10-13,1,166.06,166.06,105.0,45.0
2024101300000005,10506,B,2024-10-13,1,200.63,200.63,80.0,25.0
2024101300000005,10532,B,2024-10-13,1,161.63,161.63,100.0,35.0
2024101300000005,10557,B,2024-10-13,1,120.27,120.27,90.0,50.0
2024101300000006,10564,B,2024-10-13,1,176.87,176.87,120.0,50.0
2024101300000006,10556,B,2024-10-13,1,162.61,162.61,105.0,25.0
2024101300000007,10585,F,2024-10-13,1,119.29,119.29,115.0,40.0
2024101300000008,10525,F,2024-10-13,1,213.43,213.43,110.0,35.0
2024101300000009,10522,E,2024-10-13,2,140.95,281.9,125.0,15.0
2024101301000010,10542,E,2024-10-13,3,182.51,547.53,125.0,40.0
2024101301000010,10550,E,2024-10-13,1,145.8,145.8,115.0,10.0
2024101300000011,10578,F,2024-10-13,1,105.39,105.39,100.0,40.0
2024101300000011,10507,F,2024-10-13,1,114.73,114.73,85.0,25.0
2024101300000011,10513,F,2024-10-13,1,95.32,95.32,100.0,40.0
2024101300000012,10543,D,2024-10-13,1,179.2,179.2,100.0,35.0
2024101300000012,10568,D,2024-10-13,1,96.98,96.98,110.0,45.0
2024101300000013,10518,A,2024-10-13,1,141.67,141.67,75.0,30.0
2024101300000013,10541,A,2024-10-13,1,84.0,84.0,105.0,20.0
2024101300000013,10545,A,2024-10-13,1,212.06,212.06,80.0,25.0
2024101300000013,10533,A,2024-10-13,1,137.39,137.39,125.0,45.0
2024101300000013,10533,A,2024-10-13,1,169.76,169.76,75.0,45.0
2024101300000014,10585,B,2024-10-13,1,154.75,154.75,90.0,35.0
2024101300000014,10529,B,2024-10-13,1,123.47,123.47,105.0,25.0
2024101300000014,10600,B,2024-10-13,2,194.21,388.42,95.0,40.0
2024101300000014,10605,B,2024-10-13,1,136.47,136.47,80.0,40.0
2024101300000014,10533,B,2024-10-13,2,93.13,186.26,105.0,45.0
2024101300000014,10542,B,2024-10-13,1,147.07,147.07,115.0,20.0
2024101300000014,10503,B,2024-10-13,1,112.45,112.45,100.0,15.0
2024101300000015,10509,D,2024-10-13,1,128.0,128.0,125.0,35.0
2024101300000015,10526,D,2024-10-13,1,153.13,153.13,100.0,10.0
2024101300000015,10546,D,2024-10-13,1,146.01,146.01,85.0,10.0
2024101300000015,10578,D,2024-10-13,1,140.37,140.37,90.0,25.0
2024101300000015,10570,D,2024-10-13,1,147.02,147.02,95.0,20.0
2024101301000016,10606,D,2024-10-13,2,152.78,305.56,130.0,10.0
2024101301000016,10594,D,2024-10-13,1,175.67,175.67,115.0,35.0
2024101301000016,10582,D,2024-10-13,1,231.76,231.76,105.0,50.0
2024101301000016,10567,D,2024-10-13,1,132.42,132.42,105.0,50.0
2024101301000016,10567,D,2024-10-13,1,125.07,125.07,125.0,45.0
2024101301000016,10544,D,2024-10-13,2,94.99,189.98,125.0,40.0
2024101301000017,10509,D,2024-10-13,1,164.57,164.57,120.0,30.0
2024101301000017,10536,D,2024-10-13,1,194.82,194.82,105.0,10.0
2024101301000017,10546,D,2024-10-13,1,145.85,145.85,105.0,30.0
2024101301000017,10568,D,2024-10-13,3,135.47,406.41,125.0,40.0
2024101301000017,10551,D,2024-10-13,1,147.82,147.82,105.0,35.0
2024101300000018,10504,D,2024-10-13,1,222.54,222.54,115.0,20.0
2024101300000018,10588,D,2024-10-13,1,102.6,102.6,120.0,15.0
2024101300000019,10516,B,2024-10-13,1,109.69,109.69,85.0,35.0
2024101300000020,10544,E,2024-10-13,2,106.87,213.74,80.0,45.0
2024101300000020,10546,E,2024-10-13,1,129.78,129.78,120.0,10.0
2024101300000020,10594,E,2024-10-13,3,196.69,590.07,85.0,50.0
2024101301000021,10572,F,2024-10-13,2,186.81,373.62,115.0,15.0
2024101301000022,10512,D,2024-10-13,1,137.97,137.97,80.0,40.0
2024101301000022,10543,D,2024-10-13,1,101.16,101.16,105.0,30.0
2024101301000022,10518,D,2024-10-13,1,143.3,143.3,85.0,50.0
2024101301000023,10605,F,2024-10-13,1,151.63,151.63,105.0,10.0
2024101300000024,10562,D,2024-10-13,2,115.08,230.16,80.0,35.0
2024101300000025,10565,D,2024-10-13,2,97.03,194.06,115.0,15.0
2024101300000025,10551,D,2024-10-13,1,181.19,181.19,80.0,30.0
2024101300000026,10527,D,2024-10-13,1,105.0,105.0,85.0,20.0
2024101301000027,10582,B,2024-10-13,1,206.01,206.01,115.0,20.0
2024101301000027,10603,B,2024-10-13,1,138.89,138.89,90.0,40.0
2024101301000027,10592,B,2024-10-13,1,126.19,126.19,90.0,30.0
2024101301000027,10597,B,2024-10-13,1,147.07,147.07,75.0,30.0
2024101301000027,10503,B,2024-10-13,2,189.35,378.7,100.0,40.0
2024101300000028,10596,C,2024-10-13,2,114.86,229.72,75.0,15.0
2024101300000028,10567,C,2024-10-13,1,148.11,148.11,100.0,20.0
2024101301000029,10514,E,2024-10-13,1,142.49,142.49,95.0,35.0
2024101301000029,10557,E,2024-10-13,1,196.7,196.7,110.0,40.0
2024101301000030,10519,F,2024-10-13,1,115.29,115.29,130.0,15.0
2024101301000030,10545,F,2024-10-13,1,235.62,235.62,105.0,45.0
2024101300000031,10513,C,2024-10-13,2,190.4,380.8,120.0,15.0
2024101300000032,10552,E,2024-10-13,1,172.35,172.35,100.0,30.0
2024101300000032,10566,E,2024-10-13,1,82.48,82.48,90.0,50.0
2024101301000033,10531,B,2024-10-13,1,139.55,139.55,80.0,35.0
2024101301000033,10523,B,2024-10-13,1,149.21,149.21,125.0,15.0
2024101301000033,10553,B,2024-10-13,1,117.76,117.76,105.0,40.0
2024101301000033,10585,B,2024-10-13,1,96.19,96.19,85.0,25.0
2024101301000033,10591,B,2024-10-13,1,161.41,161.41,120.0,25.0
2024101300000034,10589,F,2024-10-13,1,114.24,114.24,120.0,10.0
2024101300000035,10574,D,2024-10-13,1,179.72,179.72,125.0,35.0
2024101300000035,10529,D,2024-10-13,1,154.04,154.04,95.0,15.0
2024101301000036,10504,E,2024-10-13,1,141.35,141.35,75.0,10.0
2024101301000036,10509,E,2024-10-13,1,99.18,99.18,80.0,15.0
2024101301000036,10600,E,2024-10-13,1,215.79,215.79,80.0,30.0
2024101301000036,10541,E,2024-10-13,1,108.0,108.0,75.0,10.0
2024101301000036,10537,E,2024-10-13,1,148.13,148.13,105.0,20.0
2024101300000037,10585,B,2024-10-13,1,123.68,123.68,115.0,30.0
2024101301000038,10585,C,2024-10-13,1,123.68,123.68,85.0,25.0
2024101301000039,10554,D,2024-10-13,1,131.28,131.28,120.0,25.0
2024101300000040,10588,D,2024-10-13,2,229.67,459.34,115.0,25.0
2024101300000040,10549,D,2024-10-13,1,165.65,165.65,120.0,45.0
2024101300000040,10506,D,2024-10-13,1,98.18,98.18,90.0,50.0
2024101300000041,10559,E,2024-10-13,3,174.01,522.03,85.0,20.0
2024101300000042,10560,A,2024-10-13,1,123.47,123.47,90.0,20.0
2024101300000042,10566,A,2024-10-13,1,197.9,197.9,85.0,15.0
2024101300000043,10604,B,2024-10-13,1,157.8,157.8,130.0,35.0
2024101300000043,10572,B,2024-10-13,1,142.96,142.96,100.0,15.0
2024101300000043,10523,B,2024-10-13,1,152.78,152.78,100.0,20.0
2024101400000000,10504,C,2024-10-14,1,159.02,159.02,100.0,40.0
2024101400000000,10593,C,2024-10-14,2,188.86,377.72,105.0,35.0
2024101400000001,10539,A,2024-10-14,1,243.05,243.05,85.0,40.0
2024101400000001,10563,A,2024-10-14,1,140.27,140.27,130.0,20.0
2024101400000002,10582,E,2024-10-14,3,212.0,636.0,125.0,15.0
2024101400000002,10562,E,2024-10-14,1,88.64,88.64,120.0,10.0
2024101400000003,10530,D,2024-10-14,2,115.56,231.12,90.0,40.0
2024101400000003,10585,D,2024-10-14,3,197.06,591.18,115.0,10.0
2024101400000003,10528,D,2024-10-14,1,150.85,150.85,75.0,10.0
2024101400000003,10517,D,2024-10-14,2,142.55,285.1,125.0,20.0
2024101400000004,10502,A,2024-10-14,1,141.04,141.04,130.0,50.0
2024101400000004,10510,A,2024-10-14,1,134.42,134.42,105.0,20.0
2024101400000005,10545,B,2024-10-14,1,124.34,124.34,100.0,30.0
2024101400000006,10534,D,2024-10-14,1,117.21,117.21,100.0,45.0
2024101400000007,10550,E,2024-10-14,2,116.64,233.28,110.0,50.0
2024101400000007,10557,E,2024-10-14,1,189.26,189.26,85.0,30.0
2024101400000007,10598,E,2024-10-14,1,82.91,82.91,85.0,45.0
2024101401000008,10541,D,2024-10-14,1,124.1,124.1,75.0,40.0
2024101401000009,10524,D,2024-10-14,1,123.05,123.05,110.0,30.0
2024101401000009,10566,D,2024-10-14,1,222.63,222.63,100.0,40.0
2024101401000009,10571,D,2024-10-14,1,169.29,169.29,115.0,35.0
2024101401000009,10579,D,2024-10-14,1,124.4,124.4,105.0,20.0
2024101401000009,10511,D,2024-10-14,2,108.4,216.8,125.0,40.0
2024101401000009,10540,D,2024-10-14,1,141.87,141.87,80.0,25.0
2024101401000009,10555,D,2024-10-14,1,278.73,278.73,95.0,40.0
2024101400000010,10567,E,2024-10-14,3,112.56,337.68,115.0,25.0
2024101400000010,10514,E,2024-10-14,1,160.87,160.87,120.0,20.0
2024101400000011,10563,F,2024-10-14,3,195.65,586.95,110.0,25.0
2024101400000011,10592,F,2024-10-14,1,126.19,126.19,105.0,30.0
2024101400000011,10566,F,2024-10-14,2,106.05,212.1,90.0,50.0
2024101400000012,10537,E,2024-10-14,1,91.39,91.39,90.0,15.0
2024101400000013,10605,F,2024-10-14,1,151.63,151.63,100.0,15.0
2024101400000014,10550,E,2024-10-14,1,102.06,102.06,120.0,15.0
2024101400000015,10584,C,2024-10-14,1,147.83,147.83,100.0,45.0
2024101401000016,10562,D,2024-10-14,1,143.85,143.85,95.0,50.0
2024101400000017,10519,A,2024-10-14,2,146.79,293.58,105.0,20.0
2024101400000017,10528,A,2024-10-14,1,272.02,272.02,100.0,30.0
2024101400000017,10603,A,2024-10-14,1,158.09,158.09,115.0,10.0
2024101400000018,10511,A,2024-10-14,2,211.95,423.9,95.0,35.0
2024101400000018,10587,A,2024-10-14,1,158.1,158.1,120.0,35.0
2024101400000018,10602,A,2024-10-14,1,98.58,98.58,120.0,40.0
2024101400000019,10559,C,2024-10-14,1,124.63,124.63,95.0,25.0
2024101400000020,10513,A,2024-10-14,1,174.37,174.37,115.0,10.0
2024101401000021,10553,F,2024-10-14,1,104.67,104.67,85.0,25.0
2024101401000022,10599,B,2024-10-14,1,186.36,186.36,110.0,30.0
2024101401000022,10597,B,2024-10-14,3,103.28,309.84,85.0,40.0
2024101401000022,10573,B,2024-10-14,1,226.68,226.68,80.0,45.0
2024101401000022,10577,B,2024-10-14,1,193.65,193.65,125.0,45.0
2024101401000022,10559,B,2024-10-14,1,156.28,156.28,115.0,45.0
2024101401000022,10534,B,2024-10-14,2,153.7,307.4,95.0,30.0
2024101401000023,10501,E,2024-10-14,1,159.81,159.81,105.0,25.0
2024101401000024,10565,A,2024-10-14,3,107.04,321.12,80.0,15.0
2024101401000024,10578,A,2024-10-14,1,126.33,126.33,125.0,30.0
2024101401000025,10606,A,2024-10-14,1,152.78,152.78,95.0,10.0
2024101401000025,10543,A,2024-10-14,1,143.36,143.36,100.0,50.0
2024101401000025,10515,A,2024-10-14,1,132.26,132.26,120.0,15.0
2024101401000025,10524,A,2024-10-14,2,136.72,273.44,120.0,10.0
2024101401000025,10503,A,2024-10-14,1,189.35,189.35,95.0,30.0
2024101401000025,10575,A,2024-10-14,1,118.49,118.49,90.0,20.0
2024101401000026,10530,A,2024-10-14,1,82.08,82.08,75.0,10.0
2024101401000026,10602,A,2024-10-14,2,98.58,197.16,125.0,50.0
2024101401000027,10563,F,2024-10-14,1,180.34,180.34,80.0,25.0
2024101401000027,10532,F,2024-10-14,1,129.06,129.06,95.0,35.0
2024101400000028,10538,B,2024-10-14,1,115.79,115.79,85.0,50.0
2024101400000028,10565,B,2024-10-14,1,86.25,86.25,100.0,25.0
2024101400000028,10588,B,2024-10-14,1,136.13,136.13,110.0,45.0
2024101400000029,10539,D,2024-10-14,1,101.0,101.0,125.0,25.0
2024101400000029,10576,D,2024-10-14,1,163.92,163.92,85.0,35.0
2024101400000029,10518,D,2024-10-14,1,143.3,143.3,115.0,20.0
2024101400000029,10570,D,2024-10-14,1,165.4,165.4,100.0,25.0
2024101400000029,10555,D,2024-10-14,3,125.4,376.2,95.0,40.0
2024101400000030,10545,C,2024-10-14,1,168.64,168.64,85.0,45.0
2024101400000030,10593,C,2024-10-14,1,212.47,212.47,130.0,40.0
2024101401000031,10559,A,2024-10-14,1,124.63,124.63,115.0,45.0
2024101401000031,10594,A,2024-10-14,2,158.1,316.2,110.0,30.0
2024101401000031,10596,A,2024-10-14,1,208.14,208.14,120.0,15.0
2024101501000000,10530,D,2024-10-15,1,191.84,191.84,80.0,10.0
2024101501000000,10530,D,2024-10-15,1,102.72,102.72,85.0,25.0
2024101500000001,10571,D,2024-10-15,1,189.28,189.28,110.0,45.0
2024101500000001,10567,D,2024-10-15,1,166.63,166.63,125.0,40.0
2024101500000001,10578,D,2024-10-15,1,219.1,219.1,115.0,40.0
2024101500000001,10552,D,2024-10-15,1,147.33,147.33,85.0,10.0
2024101500000001,10548,D,2024-10-15,1,234.66,234.66,125.0,40.0
2024101500000001,10541,D,2024-10-15,1,96.52,96.52,105.0,35.0
2024101500000001,10564,D,2024-10-15,1,87.84,87.84,80.0,45.0
2024101501000002,10546,B,2024-10-15,1,116.68,116.68,110.0,15.0
2024101501000003,10590,E,2024-10-15,1,122.21,122.21,85.0,45.0
2024101501000003,10583,E,2024-10-15,1,107.08,107.08,120.0,40.0
2024101500000004,10531,F,2024-10-15,1,95.39,95.39,75.0,35.0
2024101500000004,10564,F,2024-10-15,1,87.84,87.84,85.0,20.0
2024101500000004,10602,F,2024-10-15,1,210.23,210.23,90.0,20.0
2024101500000004,10582,F,2024-10-15,1,212.0,212.0,80.0,40.0
2024101500000004,10590,F,2024-10-15,2,126.31,252.62,125.0,15.0
2024101500000005,10502,F,2024-10-15,1,141.04,141.04,105.0,50.0
2024101500000005,10561,F,2024-10-15,1,128.34,128.34,95.0,10.0
2024101501000006,10536,B,2024-10-15,1,99.02,99.02,105.0,20.0
2024101501000006,10585,B,2024-10-15,1,123.68,123.68,95.0,40.0
2024101501000006,10589,B,2024-10-15,1,179.94,179.94,75.0,30.0
2024101501000007,10596,F,2024-10-15,1,185.02,185.02,95.0,20.0
2024101501000007,10547,F,2024-10-15,1,136.16,136.16,85.0,30.0
2024101501000008,10602,C,2024-10-15,1,110.91,110.91,125.0,30.0
2024101501000008,10505,C,2024-10-15,1,181.34,181.34,105.0,10.0
2024101500000009,10505,A,2024-10-15,2,88.52,177.04,95.0,25.0
2024101500000009,10584,A,2024-10-15,1,122.27,122.27,120.0,10.0
2024101500000010,10529,E,2024-10-15,1,98.78,98.78,110.0,45.0
2024101500000010,10576,E,2024-10-15,3,210.75,632.25,130.0,45.0
2024101500000010,10583,E,2024-10-15,1,152.97,152.97,95.0,30.0
2024101500000010,10528,E,2024-10-15,2,272.02,544.04,85.0,45.0
2024101500000010,10539,E,2024-10-15,1,155.93,155.93,115.0,20.0
2024101500000010,10547,E,2024-10-15,3,141.37,424.11,120.0,30.0
2024101500000011,10522,D,2024-10-15,1,89.59,89.59,120.0,35.0
2024101500000011,10545,D,2024-10-15,2,168.64,337.28,125.0,15.0
2024101500000011,10600,D,2024-10-15,1,172.63,172.63,95.0,30.0
2024101500000012,10589,C,2024-10-15,1,155.35,155.35,80.0,30.0
2024101500000012,10542,C,2024-10-15,2,136.0,272.0,90.0,50.0
2024101500000012,10590,C,2024-10-15,1,85.55,85.55,85.0,10.0
2024101500000012,10510,C,2024-10-15,1,119.49,119.49,115.0,25.0
2024101500000012,10584,C,2024-10-15,1,122.27,122.27,100.0,30.0
2024101500000012,10598,C,2024-10-15,1,174.71,174.71,85.0,20.0
2024101500000012,10578,C,2024-10-15,1,105.39,105.39,120.0,40.0
2024101500000013,10589,B,2024-10-15,2,128.52,257.04,110.0,40.0
2024101501000014,10523,C,2024-10-15,1,119.37,119.37,100.0,25.0
2024101501000014,10549,C,2024-10-15,1,139.75,139.75,100.0,15.0
2024101501000015,10556,C,2024-10-15,1,119.37,119.37,110.0,35.0
2024101501000015,10524,C,2024-10-15,2,123.05,246.1,110.0,40.0
2024101500000016,10581,F,2024-10-15,2,115.38,230.76,120.0,10.0
2024101500000016,10593,F,2024-10-15,2,99.59,199.18,130.0,30.0
2024101500000017,10530,C,2024-10-15,1,117.26,117.26,95.0,45.0
